relationship_id,source_criminal,target_criminal,relationship_type,shared_fir_count,strength_score,active
REL013587,CR00302,CR01062,Associate,0,100,True
REL013588,CR00416,CR01157,Known Contact,0,69,True
REL013589,CR00408,CR01476,Co-Offender,0,68,True
REL013590,CR02670,CR00331,Business Partner,0,13,False
REL013591,CR00658,CR00701,Known Contact,0,26,True
REL013592,CR02669,CR01271,Co-Offender,0,52,True
REL013593,CR00964,CR02104,Family,0,79,True
REL013594,CR00380,CR01217,Known Contact,0,79,True
REL013595,CR00852,CR02122,Business Partner,0,68,True
REL013596,CR00042,CR01590,Known Contact,0,25,True
REL013597,CR00735,CR00222,Associate,0,47,True
REL013598,CR00857,CR00326,Family,0,98,True
REL013599,CR01596,CR01232,Co-Offender,0,79,True
REL013600,CR00154,CR00978,Financial Link,0,100,True
REL013601,CR01285,CR01936,Gang Member,0,15,False
REL013602,CR02135,CR00052,Business Partner,0,45,True
REL013603,CR01172,CR00074,Gang Member,0,46,True
REL013604,CR00827,CR01613,Business Partner,0,95,True
REL013605,CR00427,CR02780,Financial Link,0,63,False
REL013606,CR01404,CR01361,Gang Member,0,80,True
REL013607,CR00604,CR00078,Co-Offender,0,34,True
REL013608,CR00139,CR00114,Financial Link,0,75,False
REL013609,CR02649,CR02952,Co-Offender,0,20,True
REL013610,CR00390,CR02193,Family,0,77,True
REL013611,CR02386,CR01595,Financial Link,0,44,True
REL013612,CR00354,CR02477,Co-Offender,0,75,False
REL013613,CR02559,CR02325,Associate,0,83,True
REL013614,CR00984,CR01247,Family,0,15,True
REL013615,CR01772,CR02800,Gang Member,0,94,True
REL013616,CR01870,CR00096,Gang Member,0,75,False
REL013617,CR01836,CR01700,Business Partner,0,32,True
REL013618,CR02503,CR00940,Co-Offender,0,87,True
REL013619,CR01833,CR00541,Co-Offender,0,28,False
REL013620,CR02469,CR02643,Associate,0,51,True
REL013621,CR02431,CR00261,Financial Link,0,70,False
REL013622,CR01724,CR01474,Financial Link,0,96,True
REL013623,CR00308,CR00571,Family,0,39,False
REL013624,CR00715,CR00096,Associate,0,76,True
REL013625,CR00302,CR02817,Known Contact,0,40,True
REL013626,CR00163,CR00807,Co-Offender,0,9,True
REL013627,CR01384,CR01611,Family,0,96,True
REL013628,CR02888,CR00077,Gang Member,0,26,True
REL013629,CR02582,CR01350,Co-Offender,0,10,False
REL013630,CR00980,CR01307,Family,0,15,False
REL013631,CR01595,CR02574,Gang Member,0,89,True
REL013632,CR00601,CR02071,Co-Offender,0,30,True
REL013633,CR02878,CR00889,Family,0,10,True
REL013634,CR00306,CR02025,Gang Member,0,72,True
REL013635,CR01713,CR02034,Business Partner,0,54,True
REL013636,CR00323,CR02992,Co-Offender,0,48,True
REL013637,CR02884,CR00689,Family,0,46,True
REL013638,CR01844,CR02368,Co-Offender,0,71,True
REL013639,CR02579,CR02635,Financial Link,0,73,True
REL013640,CR02860,CR02357,Known Contact,0,32,True
REL013641,CR02844,CR01265,Co-Offender,0,23,True
REL013642,CR01860,CR00697,Business Partner,0,88,False
REL013643,CR01175,CR01840,Co-Offender,0,18,True
REL013644,CR00864,CR02898,Co-Offender,0,6,True
REL013645,CR02875,CR02463,Associate,0,5,True
REL013646,CR00808,CR00694,Gang Member,0,72,True
REL013647,CR01207,CR00814,Family,0,93,False
REL013648,CR02364,CR01551,Financial Link,0,12,True
REL013649,CR02104,CR00581,Family,0,84,True
REL013650,CR00355,CR02075,Co-Offender,0,80,True
REL013651,CR01145,CR01263,Family,0,81,True
REL013652,CR02987,CR02530,Family,0,41,True
REL013653,CR01255,CR02039,Business Partner,0,81,True
REL013654,CR00480,CR00300,Associate,0,22,True
REL013655,CR02199,CR00347,Co-Offender,0,63,False
REL013656,CR01448,CR02797,Business Partner,0,42,True
REL013657,CR01090,CR00986,Associate,0,57,True
REL013658,CR01474,CR02096,Business Partner,0,64,True
REL013659,CR01490,CR00817,Known Contact,0,87,True
REL013660,CR01200,CR02174,Business Partner,0,74,True
REL013661,CR02496,CR02662,Gang Member,0,48,True
REL013662,CR02383,CR01038,Business Partner,0,60,True
REL013663,CR02317,CR02783,Gang Member,0,34,False
REL013664,CR01731,CR00297,Known Contact,0,1,True
REL013665,CR00939,CR01762,Gang Member,0,55,True
REL013666,CR00711,CR02917,Co-Offender,0,56,False
REL013667,CR01832,CR00735,Business Partner,0,20,True
REL013668,CR00390,CR02554,Financial Link,0,68,True
REL013669,CR02481,CR01389,Financial Link,0,71,False
REL013670,CR02875,CR02576,Co-Offender,0,89,True
REL013671,CR02216,CR00073,Financial Link,0,6,True
REL013672,CR00017,CR01336,Family,0,24,True
REL013673,CR01835,CR01019,Financial Link,0,39,True
REL013674,CR02996,CR00098,Known Contact,0,45,True
REL013675,CR02481,CR02469,Gang Member,0,41,True
REL013676,CR01033,CR01416,Business Partner,0,65,True
REL013677,CR00089,CR01834,Associate,0,50,True
REL013678,CR00793,CR02110,Business Partner,0,99,True
REL013679,CR01886,CR02133,Financial Link,0,51,False
REL013680,CR02766,CR02584,Gang Member,0,37,True
REL013681,CR01905,CR02837,Co-Offender,0,84,False
REL013682,CR02732,CR00063,Gang Member,0,4,True
REL013683,CR02241,CR00464,Gang Member,0,52,False
REL013684,CR00728,CR02206,Known Contact,0,35,False
REL013685,CR02476,CR02629,Associate,0,4,True
REL013686,CR02018,CR01678,Family,0,48,True
REL013687,CR00563,CR00807,Associate,0,47,True
REL013688,CR00721,CR00134,Co-Offender,0,92,True
REL013689,CR02690,CR02783,Business Partner,0,49,True
REL013690,CR02464,CR00957,Known Contact,0,10,True
REL013691,CR01528,CR02511,Financial Link,0,35,True
REL013692,CR01994,CR00188,Gang Member,0,93,True
REL013693,CR00473,CR02480,Known Contact,0,97,True
REL013694,CR01699,CR02741,Financial Link,0,50,True
REL013695,CR00953,CR02013,Known Contact,0,82,True
REL013696,CR02805,CR01519,Financial Link,0,9,True
REL013697,CR02269,CR01846,Business Partner,0,99,True
REL013698,CR02522,CR00447,Family,0,57,True
REL013699,CR00534,CR01459,Associate,0,5,True
REL013700,CR02693,CR01098,Business Partner,0,9,False
REL013701,CR01713,CR01756,Known Contact,0,39,False
REL013702,CR01772,CR02383,Gang Member,0,44,True
REL013703,CR02032,CR00968,Gang Member,0,53,True
REL013704,CR01464,CR01283,Gang Member,0,65,True
REL013705,CR00723,CR00051,Known Contact,0,33,True
REL013706,CR01186,CR02462,Business Partner,0,11,True
REL013707,CR02917,CR01855,Known Contact,0,2,True
REL013708,CR02531,CR02373,Known Contact,0,91,True
REL013709,CR02589,CR01121,Family,0,73,True
REL013710,CR01026,CR00782,Gang Member,0,42,True
REL013711,CR01818,CR00866,Financial Link,0,33,True
REL013712,CR00333,CR00737,Business Partner,0,100,True
REL013713,CR00311,CR02444,Co-Offender,0,50,True
REL013714,CR00614,CR01451,Gang Member,0,31,True
REL013715,CR01589,CR00163,Family,0,29,True
REL013716,CR02596,CR02153,Known Contact,0,58,True
REL013717,CR02177,CR02878,Gang Member,0,22,True
REL013718,CR01774,CR01744,Financial Link,0,68,True
REL013719,CR02696,CR01485,Business Partner,0,33,True
REL013720,CR02959,CR02208,Family,0,13,True
REL013721,CR01043,CR01864,Family,0,47,True
REL013722,CR02256,CR01363,Business Partner,0,96,True
REL013723,CR00592,CR02594,Co-Offender,0,98,True
REL013724,CR00934,CR01207,Business Partner,0,46,True
REL013725,CR00061,CR02516,Business Partner,0,8,True
REL013726,CR00038,CR01340,Business Partner,0,98,True
REL013727,CR01369,CR01564,Business Partner,0,71,True
REL013728,CR02868,CR02708,Financial Link,0,33,True
REL013729,CR00288,CR00871,Business Partner,0,83,True
REL013730,CR01295,CR01521,Financial Link,0,84,True
REL013731,CR01026,CR01259,Family,0,86,False
REL013732,CR01297,CR00298,Financial Link,0,47,True
REL013733,CR01722,CR01167,Gang Member,0,64,False
REL013734,CR01467,CR02345,Business Partner,0,6,True
REL013735,CR00218,CR02285,Co-Offender,0,23,True
REL013736,CR01576,CR01736,Associate,0,8,True
REL013737,CR00203,CR02257,Family,0,32,True
REL013738,CR02452,CR00442,Family,0,26,True
REL013739,CR02918,CR01880,Family,0,56,True
REL013740,CR01264,CR00399,Gang Member,0,85,False
REL013741,CR00137,CR02286,Co-Offender,0,47,True
REL013742,CR02279,CR02647,Known Contact,0,25,True
REL013743,CR02473,CR02448,Gang Member,0,27,True
REL013744,CR01419,CR00492,Business Partner,0,71,True
REL013745,CR00743,CR01193,Business Partner,0,91,True
REL013746,CR01207,CR00402,Gang Member,0,9,True
REL013747,CR01271,CR01270,Co-Offender,0,63,True
REL013748,CR02528,CR01394,Financial Link,0,53,True
REL013749,CR00660,CR00271,Known Contact,0,28,True
REL013750,CR01934,CR00556,Business Partner,0,69,True
REL013751,CR01854,CR00751,Co-Offender,0,68,True
REL013752,CR01437,CR01006,Associate,0,3,False
REL013753,CR01954,CR02448,Gang Member,0,14,True
REL013754,CR00498,CR00147,Business Partner,0,41,False
REL013755,CR02166,CR01986,Associate,0,73,False
REL013756,CR01702,CR02785,Business Partner,0,95,True
REL013757,CR00233,CR01661,Financial Link,0,43,True
REL013758,CR00929,CR00731,Financial Link,0,92,True
REL013759,CR02271,CR00471,Co-Offender,0,37,True
REL013760,CR00242,CR02725,Financial Link,0,33,True
REL013761,CR00572,CR02826,Business Partner,0,61,True
REL013762,CR00575,CR00143,Family,0,19,True
REL013763,CR01774,CR02379,Gang Member,0,49,True
REL013764,CR01986,CR01742,Family,0,16,True
REL013765,CR01605,CR01178,Business Partner,0,3,True
REL013766,CR01514,CR02684,Business Partner,0,79,True
REL013767,CR00397,CR01761,Gang Member,0,30,True
REL013768,CR01067,CR02261,Associate,0,30,True
REL013769,CR00468,CR02886,Known Contact,0,63,True
REL013770,CR01761,CR01697,Family,0,97,True
REL013771,CR02211,CR02641,Co-Offender,0,69,True
REL013772,CR00901,CR02832,Known Contact,0,39,True
REL013773,CR02729,CR01075,Family,0,65,False
REL013774,CR02677,CR01752,Gang Member,0,65,True
REL013775,CR01064,CR00525,Known Contact,0,1,True
REL013776,CR01445,CR00835,Financial Link,0,32,True
REL013777,CR01291,CR02624,Associate,0,21,True
REL013778,CR01043,CR02341,Family,0,42,True
REL013779,CR00533,CR00899,Financial Link,0,3,False
REL013780,CR01632,CR01569,Gang Member,0,79,True
REL013781,CR01928,CR02453,Gang Member,0,16,False
REL013782,CR02154,CR00556,Gang Member,0,73,True
REL013783,CR01904,CR02948,Family,0,67,True
REL013784,CR01794,CR01384,Known Contact,0,51,True
REL013785,CR01548,CR00421,Co-Offender,0,82,True
REL013786,CR00486,CR01858,Known Contact,0,68,True
REL013787,CR02250,CR01915,Associate,0,28,True
REL013788,CR02122,CR01486,Gang Member,0,2,True
REL013789,CR02211,CR02533,Business Partner,0,86,True
REL013790,CR01981,CR01521,Gang Member,0,35,True
REL013791,CR02456,CR00168,Financial Link,0,3,True
REL013792,CR02646,CR02556,Financial Link,0,49,True
REL013793,CR01467,CR00373,Family,0,99,False
REL013794,CR02698,CR02440,Business Partner,0,9,True
REL013795,CR02162,CR02727,Business Partner,0,87,True
REL013796,CR02651,CR02315,Known Contact,0,93,False
REL013797,CR02312,CR01249,Gang Member,0,53,False
REL013798,CR02806,CR00576,Business Partner,0,20,False
REL013799,CR01764,CR01729,Business Partner,0,56,False
REL013800,CR02026,CR02556,Known Contact,0,13,False
REL013801,CR01587,CR01084,Associate,0,7,True
REL013802,CR01187,CR01487,Business Partner,0,82,True
REL013803,CR00876,CR01251,Known Contact,0,73,False
REL013804,CR00345,CR00287,Known Contact,0,89,True
REL013805,CR00152,CR01001,Family,0,88,False
REL013806,CR00934,CR02428,Business Partner,0,71,True
REL013807,CR02488,CR00134,Financial Link,0,18,True
REL013808,CR02592,CR02285,Business Partner,0,46,False
REL013809,CR00371,CR01260,Business Partner,0,19,True
REL013810,CR01179,CR01845,Co-Offender,0,12,True
REL013811,CR01152,CR02094,Associate,0,99,False
REL013812,CR00758,CR01629,Business Partner,0,95,False
REL013813,CR00998,CR01496,Financial Link,0,46,True
REL013814,CR01024,CR02456,Co-Offender,0,46,True
REL013815,CR02043,CR01552,Business Partner,0,46,False
REL013816,CR00370,CR00361,Business Partner,0,82,True
REL013817,CR00399,CR02714,Business Partner,0,1,True
REL013818,CR00590,CR02314,Business Partner,0,86,False
REL013819,CR00808,CR01042,Gang Member,0,8,True
REL013820,CR01591,CR02818,Family,0,60,False
REL013821,CR00757,CR02561,Associate,0,77,False
REL013822,CR01759,CR01828,Gang Member,0,66,True
REL013823,CR00453,CR01712,Business Partner,0,57,False
REL013824,CR00039,CR00317,Financial Link,0,47,False
REL013825,CR01631,CR01779,Business Partner,0,45,True
REL013826,CR00852,CR00804,Family,0,88,False
REL013827,CR02440,CR00345,Family,0,35,False
REL013828,CR00180,CR00767,Business Partner,0,38,True
REL013829,CR01611,CR01948,Business Partner,0,35,True
REL013830,CR02518,CR02138,Associate,0,97,True
REL013831,CR02871,CR02119,Known Contact,0,70,False
REL013832,CR02390,CR02911,Gang Member,0,73,True
REL013833,CR01592,CR02979,Associate,0,24,True
REL013834,CR00884,CR02999,Business Partner,0,39,True
REL013835,CR00875,CR00141,Co-Offender,0,45,True
REL013836,CR01794,CR00468,Co-Offender,0,73,True
REL013837,CR00454,CR00310,Gang Member,0,63,True
REL013838,CR02799,CR01456,Known Contact,0,10,False
REL013839,CR00944,CR01852,Gang Member,0,25,True
REL013840,CR02820,CR01160,Associate,0,92,True
REL013841,CR00590,CR01617,Gang Member,0,92,True
REL013842,CR01620,CR01572,Known Contact,0,94,True
REL013843,CR02738,CR02703,Business Partner,0,21,True
REL013844,CR02820,CR00913,Known Contact,0,89,True
REL013845,CR00377,CR00496,Known Contact,0,74,True
REL013846,CR00550,CR00234,Known Contact,0,58,False
REL013847,CR02215,CR01397,Gang Member,0,59,True
REL013848,CR02349,CR01323,Associate,0,80,False
REL013849,CR01157,CR00742,Known Contact,0,56,True
REL013850,CR01035,CR01753,Known Contact,0,41,False
REL013851,CR01148,CR02887,Associate,0,35,True
REL013852,CR01033,CR02680,Gang Member,0,65,True
REL013853,CR02857,CR02657,Co-Offender,0,66,False
REL013854,CR02052,CR00662,Financial Link,0,45,True
REL013855,CR02886,CR01970,Known Contact,0,21,True
REL013856,CR00867,CR00334,Family,0,90,True
REL013857,CR02328,CR00800,Co-Offender,0,100,True
REL013858,CR02581,CR00069,Financial Link,0,49,True
REL013859,CR00844,CR02712,Co-Offender,0,70,False
REL013860,CR02189,CR00324,Family,0,73,False
REL013861,CR02628,CR01730,Business Partner,0,28,False
REL013862,CR02697,CR01807,Gang Member,0,51,True
REL013863,CR00999,CR02468,Financial Link,0,80,True
REL013864,CR02083,CR00645,Gang Member,0,65,True
REL013865,CR00191,CR01974,Business Partner,0,77,False
REL013866,CR00553,CR01948,Gang Member,0,64,True
REL013867,CR02654,CR02056,Associate,0,32,True
REL013868,CR02086,CR00509,Gang Member,0,61,False
REL013869,CR00040,CR00185,Family,0,45,True
REL013870,CR02122,CR01899,Financial Link,0,37,True
REL013871,CR00395,CR00780,Gang Member,0,71,True
REL013872,CR00953,CR00346,Co-Offender,0,18,True
REL013873,CR02872,CR01780,Family,0,43,True
REL013874,CR01965,CR02366,Business Partner,0,75,True
REL013875,CR01274,CR00098,Associate,0,13,True
REL013876,CR01679,CR02647,Business Partner,0,25,True
REL013877,CR02530,CR01927,Known Contact,0,59,True
REL013878,CR00546,CR00846,Co-Offender,0,58,True
REL013879,CR01368,CR02756,Gang Member,0,39,True
REL013880,CR00602,CR00637,Known Contact,0,22,True
REL013881,CR00164,CR01471,Financial Link,0,29,False
REL013882,CR01751,CR02216,Known Contact,0,99,True
REL013883,CR00713,CR02629,Business Partner,0,51,True
REL013884,CR00285,CR02760,Associate,0,98,True
REL013885,CR01746,CR01005,Business Partner,0,37,True
REL013886,CR02888,CR00239,Co-Offender,0,13,True
REL013887,CR00674,CR00272,Business Partner,0,99,True
REL013888,CR02658,CR01805,Family,0,28,False
REL013889,CR01682,CR00561,Gang Member,0,35,False
REL013890,CR00080,CR01282,Family,0,35,True
REL013891,CR01468,CR02231,Known Contact,0,14,True
REL013892,CR00246,CR00676,Family,0,39,False
REL013893,CR02783,CR00003,Associate,0,49,True
REL013894,CR02683,CR00884,Business Partner,0,35,True
REL013895,CR00162,CR01863,Co-Offender,0,50,False
REL013896,CR01186,CR01163,Co-Offender,0,87,True
REL013897,CR01059,CR00651,Co-Offender,0,35,True
REL013898,CR00839,CR01154,Gang Member,0,59,False
REL013899,CR01374,CR02270,Gang Member,0,44,False
REL013900,CR02322,CR00281,Family,0,10,True
REL013901,CR01568,CR01679,Associate,0,14,True
REL013902,CR02246,CR00985,Financial Link,0,68,False
REL013903,CR02606,CR02211,Gang Member,0,96,False
REL013904,CR00472,CR02685,Gang Member,0,55,False
REL013905,CR00019,CR01682,Family,0,79,True
REL013906,CR01907,CR01378,Business Partner,0,64,True
REL013907,CR00226,CR02999,Financial Link,0,33,True
REL013908,CR00929,CR00766,Known Contact,0,5,True
REL013909,CR01178,CR02783,Business Partner,0,25,True
REL013910,CR00541,CR02139,Financial Link,0,91,True
REL013911,CR02395,CR00013,Co-Offender,0,11,True
REL013912,CR00246,CR02180,Business Partner,0,93,True
REL013913,CR02612,CR00522,Family,0,40,True
REL013914,CR01385,CR00015,Financial Link,0,32,False
REL013915,CR02101,CR00983,Family,0,41,True
REL013916,CR00555,CR02180,Business Partner,0,81,True
REL013917,CR00352,CR02647,Family,0,60,True
REL013918,CR01236,CR00674,Family,0,73,True
REL013919,CR00801,CR02038,Co-Offender,0,84,True
REL013920,CR02457,CR00993,Known Contact,0,25,False
REL013921,CR01512,CR02806,Co-Offender,0,33,False
REL013922,CR00382,CR01883,Associate,0,30,True
REL013923,CR01783,CR01141,Business Partner,0,47,False
REL013924,CR02806,CR02879,Gang Member,0,22,True
REL013925,CR02513,CR02077,Family,0,38,True
REL013926,CR00775,CR01058,Family,0,76,True
REL013927,CR00172,CR00145,Gang Member,0,24,False
REL013928,CR01746,CR02147,Business Partner,0,3,True
REL013929,CR02036,CR01496,Business Partner,0,53,True
REL013930,CR00821,CR00597,Gang Member,0,34,True
REL013931,CR00586,CR01215,Family,0,36,False
REL013932,CR00018,CR00295,Associate,0,1,True
REL013933,CR00607,CR01138,Family,0,43,True
REL013934,CR00171,CR01843,Gang Member,0,25,False
REL013935,CR01427,CR02415,Associate,0,44,True
REL013936,CR02600,CR00214,Co-Offender,0,56,True
REL013937,CR02280,CR00840,Financial Link,0,13,True
REL013938,CR00416,CR00955,Financial Link,0,96,True
REL013939,CR00513,CR00808,Co-Offender,0,72,False
REL013940,CR01296,CR00348,Gang Member,0,5,True
REL013941,CR00803,CR00086,Financial Link,0,7,True
REL013942,CR00939,CR01348,Family,0,34,True
REL013943,CR02552,CR01186,Associate,0,81,True
REL013944,CR01475,CR00028,Financial Link,0,95,True
REL013945,CR01915,CR02495,Business Partner,0,18,True
REL013946,CR00009,CR00738,Known Contact,0,55,True
REL013947,CR00871,CR02375,Gang Member,0,80,True
REL013948,CR02022,CR02404,Known Contact,0,63,True
REL013949,CR00461,CR00652,Known Contact,0,88,True
REL013950,CR02821,CR00055,Family,0,90,True
REL013951,CR00832,CR02649,Gang Member,0,20,True
REL013952,CR01111,CR02285,Known Contact,0,3,False
REL013953,CR01087,CR00607,Gang Member,0,88,True
REL013954,CR01012,CR01670,Associate,0,34,False
REL013955,CR00713,CR01094,Known Contact,0,59,True
REL013956,CR01468,CR02071,Family,0,11,False
REL013957,CR01526,CR02870,Business Partner,0,57,True
REL013958,CR00202,CR02311,Gang Member,0,1,True
REL013959,CR01569,CR02770,Co-Offender,0,70,True
REL013960,CR01996,CR02748,Co-Offender,0,87,True
REL013961,CR01507,CR00044,Co-Offender,0,41,True
REL013962,CR01253,CR01300,Family,0,36,False
REL013963,CR01679,CR02739,Associate,0,76,False
REL013964,CR00024,CR00272,Gang Member,0,91,True
REL013965,CR00435,CR00207,Business Partner,0,38,True
REL013966,CR01817,CR02347,Business Partner,0,7,True
REL013967,CR00352,CR01558,Associate,0,10,True
REL013968,CR00316,CR00834,Gang Member,0,77,True
REL013969,CR02823,CR00353,Known Contact,0,57,True
REL013970,CR02638,CR02671,Gang Member,0,2,False
REL013971,CR02889,CR00322,Gang Member,0,26,True
REL013972,CR02606,CR00351,Associate,0,75,True
REL013973,CR01867,CR01644,Family,0,85,True
REL013974,CR02340,CR00425,Gang Member,0,84,False
REL013975,CR00950,CR00002,Financial Link,0,88,True
REL013976,CR01225,CR01723,Family,0,73,True
REL013977,CR00907,CR02247,Family,0,78,True
REL013978,CR02144,CR02014,Financial Link,0,6,True
REL013979,CR01800,CR01945,Family,0,61,False
REL013980,CR00256,CR02361,Co-Offender,0,100,True
REL013981,CR02498,CR02322,Associate,0,17,False
REL013982,CR00151,CR01408,Family,0,38,True
REL013983,CR01554,CR02614,Known Contact,0,11,True
REL013984,CR01284,CR02673,Business Partner,0,75,True
REL013985,CR02137,CR01983,Business Partner,0,85,False
REL013986,CR00803,CR00905,Gang Member,0,4,False
REL013987,CR02113,CR00357,Associate,0,87,False
REL013988,CR01611,CR01683,Gang Member,0,95,False
REL013989,CR00590,CR00769,Financial Link,0,4,True
REL013990,CR01587,CR00683,Family,0,47,False
REL013991,CR01971,CR02296,Business Partner,0,96,True
REL013992,CR00097,CR01753,Business Partner,0,48,True
REL013993,CR01555,CR00308,Business Partner,0,13,True
REL013994,CR02205,CR00193,Financial Link,0,74,True
REL013995,CR00784,CR01409,Associate,0,9,True
REL013996,CR02220,CR01821,Known Contact,0,39,True
REL013997,CR02828,CR02561,Associate,0,45,False
REL013998,CR00056,CR02014,Financial Link,0,19,True
REL013999,CR01204,CR02152,Family,0,27,True
REL014000,CR02162,CR02293,Known Contact,0,58,False
REL014001,CR01305,CR00675,Co-Offender,0,39,True
REL014002,CR01745,CR02158,Family,0,94,True
REL014003,CR01487,CR02870,Financial Link,0,89,True
REL014004,CR00066,CR02732,Gang Member,0,60,True
REL014005,CR01039,CR02890,Financial Link,0,30,True
REL014006,CR01402,CR01894,Family,0,3,True
REL014007,CR02009,CR01307,Co-Offender,0,65,False
REL014008,CR02802,CR00663,Associate,0,55,True
REL014009,CR02687,CR01890,Business Partner,0,10,False
REL014010,CR02494,CR02429,Family,0,83,False
REL014011,CR02394,CR02752,Family,0,64,False
REL014012,CR01399,CR02892,Financial Link,0,7,True
REL014013,CR00728,CR01825,Family,0,47,True
REL014014,CR01201,CR02573,Known Contact,0,83,True
REL014015,CR01562,CR00601,Financial Link,0,62,True
REL014016,CR02408,CR00694,Business Partner,0,7,True
REL014017,CR02861,CR02216,Family,0,5,True
REL014018,CR00028,CR00777,Family,0,99,True
REL014019,CR00866,CR02624,Co-Offender,0,17,True
REL014020,CR02225,CR00570,Co-Offender,0,2,False
REL014021,CR02805,CR00498,Co-Offender,0,43,True
REL014022,CR00174,CR02080,Family,0,1,True
REL014023,CR01863,CR01892,Family,0,60,True
REL014024,CR01506,CR00865,Known Contact,0,71,False
REL014025,CR01838,CR02820,Family,0,92,True
REL014026,CR02143,CR01642,Co-Offender,0,91,False
REL014027,CR01843,CR00071,Known Contact,0,58,True
REL014028,CR00518,CR01146,Financial Link,0,18,True
REL014029,CR00156,CR00973,Financial Link,0,20,True
REL014030,CR00224,CR02540,Gang Member,0,99,True
REL014031,CR01170,CR02051,Family,0,79,True
REL014032,CR02466,CR01319,Family,0,91,True
REL014033,CR01544,CR01751,Co-Offender,0,73,True
REL014034,CR01962,CR01414,Financial Link,0,23,True
REL014035,CR02805,CR02854,Gang Member,0,21,True
REL014036,CR00338,CR01366,Financial Link,0,32,True
REL014037,CR01022,CR00461,Co-Offender,0,27,True
REL014038,CR02918,CR02764,Financial Link,0,24,False
REL014039,CR01703,CR02179,Gang Member,0,60,True
REL014040,CR02193,CR00263,Gang Member,0,23,True
REL014041,CR02621,CR02491,Associate,0,47,True
REL014042,CR02503,CR02448,Gang Member,0,83,True
REL014043,CR02183,CR00912,Associate,0,27,True
REL014044,CR01807,CR00553,Co-Offender,0,2,True
REL014045,CR02910,CR00153,Financial Link,0,33,True
REL014046,CR00239,CR02976,Associate,0,14,False
REL014047,CR01946,CR00075,Gang Member,0,61,True
REL014048,CR00042,CR01094,Financial Link,0,61,True
REL014049,CR02134,CR01373,Family,0,69,True
REL014050,CR02208,CR02574,Financial Link,0,41,True
REL014051,CR02739,CR01530,Known Contact,0,70,True
REL014052,CR00916,CR02693,Family,0,71,True
REL014053,CR02549,CR01195,Business Partner,0,59,True
REL014054,CR02126,CR00262,Gang Member,0,24,False
REL014055,CR02769,CR02042,Business Partner,0,99,True
REL014056,CR01922,CR01873,Financial Link,0,99,True
REL014057,CR01976,CR01935,Business Partner,0,59,False
REL014058,CR01811,CR02066,Associate,0,89,False
REL014059,CR02571,CR01521,Associate,0,27,False
REL014060,CR01813,CR02518,Business Partner,0,9,True
REL014061,CR02364,CR02303,Co-Offender,0,57,True
REL014062,CR02465,CR02274,Family,0,48,False
REL014063,CR01456,CR02633,Co-Offender,0,70,True
REL014064,CR02388,CR01788,Gang Member,0,11,True
REL014065,CR02110,CR00490,Family,0,51,False
REL014066,CR00236,CR00592,Co-Offender,0,45,False
REL014067,CR00283,CR01889,Associate,0,10,True
REL014068,CR02696,CR02165,Financial Link,0,56,True
REL014069,CR02562,CR00996,Family,0,78,True
REL014070,CR00878,CR00037,Business Partner,0,79,True
REL014071,CR01465,CR01885,Known Contact,0,83,True
REL014072,CR02428,CR00481,Associate,0,95,False
REL014073,CR00325,CR02156,Co-Offender,0,22,True
REL014074,CR01840,CR01747,Gang Member,0,18,True
REL014075,CR01040,CR02735,Financial Link,0,42,True
REL014076,CR01088,CR00411,Known Contact,0,92,True
REL014077,CR01364,CR01328,Known Contact,0,89,True
REL014078,CR01837,CR02117,Associate,0,90,True
REL014079,CR00962,CR01264,Financial Link,0,10,True
REL014080,CR02876,CR01115,Business Partner,0,73,True
REL014081,CR01637,CR00707,Associate,0,19,True
REL014082,CR00775,CR00754,Financial Link,0,82,True
REL014083,CR00431,CR02076,Financial Link,0,40,True
REL014084,CR01465,CR01688,Gang Member,0,4,True
REL014085,CR01548,CR00289,Financial Link,0,99,True
REL014086,CR02154,CR02544,Known Contact,0,37,True
REL014087,CR01220,CR02213,Financial Link,0,92,True
REL014088,CR00716,CR01799,Gang Member,0,49,True
REL014089,CR00657,CR01200,Family,0,28,False
REL014090,CR00588,CR00972,Family,0,85,False
REL014091,CR00448,CR01561,Co-Offender,0,2,True
REL014092,CR00015,CR01358,Business Partner,0,78,True
REL014093,CR01174,CR01535,Financial Link,0,54,True
REL014094,CR02317,CR01673,Co-Offender,0,5,True
REL014095,CR01707,CR01428,Financial Link,0,16,False
REL014096,CR01531,CR02868,Associate,0,15,True
REL014097,CR00090,CR00666,Known Contact,0,69,True
REL014098,CR02054,CR00234,Family,0,10,False
REL014099,CR00272,CR02121,Financial Link,0,77,True
REL014100,CR02425,CR02894,Financial Link,0,44,True
REL014101,CR00845,CR01609,Family,0,37,True
REL014102,CR00533,CR02784,Associate,0,12,True
REL014103,CR02802,CR00435,Known Contact,0,28,True
REL014104,CR00367,CR02646,Associate,0,95,True
REL014105,CR01801,CR00280,Financial Link,0,10,True
REL014106,CR02612,CR00371,Co-Offender,0,65,True
REL014107,CR00660,CR00782,Family,0,23,False
REL014108,CR01616,CR01017,Business Partner,0,85,True
REL014109,CR01759,CR02903,Known Contact,0,61,True
REL014110,CR00054,CR00802,Known Contact,0,5,False
REL014111,CR00502,CR01506,Co-Offender,0,33,True
REL014112,CR00805,CR01356,Family,0,9,False
REL014113,CR01402,CR02247,Financial Link,0,37,False
REL014114,CR01791,CR02409,Co-Offender,0,98,False
